date,direction,callsign_icao,flight_iata,airline,origin_icao,destination_icao,scheduled_utc,actual_utc,opensky_firstseen_utc,opensky_lastseen_utc,delay_minutes,status,terminal,gate,icao24,data_quality_delta_min,quality_flags,reason
2026-07-18,dep,THY7JR,,,LTFM,,,,2026-07-18T16:42:49+00:00,2026-07-18T18:21:18+00:00,,,,,4baa4e,,,no_schedule_match
2026-07-18,dep,KAC156,,,LTFM,,,,2026-07-18T16:43:32+00:00,2026-07-18T18:21:03+00:00,,,,,70605f,,,no_schedule_match
2026-07-18,dep,THY29M,,,LTFM,,,,2026-07-18T16:48:31+00:00,2026-07-18T18:21:17+00:00,,,,,4bb0ea,,,no_schedule_match
2026-07-18,dep,THY9GV,,,LTFM,,,,2026-07-18T16:51:34+00:00,2026-07-18T18:21:17+00:00,,,,,4bb206,,,no_schedule_match
2026-07-18,dep,SVA268,,,LTFM,,,,2026-07-18T16:52:21+00:00,2026-07-18T18:21:16+00:00,,,,,7114c6,,,no_schedule_match
2026-07-18,dep,UAE6RM,,,LTFM,,,,2026-07-18T16:56:23+00:00,2026-07-18T18:21:18+00:00,,,,,89611d,,,no_schedule_match
2026-07-18,dep,SVR774,,,LTFM,,,,2026-07-18T16:58:44+00:00,2026-07-18T18:20:43+00:00,,,,,152052,,,no_schedule_match
2026-07-18,dep,THY505,,,LTFM,,,,2026-07-18T17:00:44+00:00,2026-07-18T18:21:17+00:00,,,,,4bb06e,,,no_schedule_match
2026-07-18,dep,THY4CW,,,LTFM,,,,2026-07-18T17:07:58+00:00,2026-07-18T18:21:18+00:00,,,,,4baac9,,,no_schedule_match
2026-07-18,dep,THY8WM,,,LTFM,,,,2026-07-18T17:09:16+00:00,2026-07-18T18:21:18+00:00,,,,,4bb261,,,no_schedule_match
2026-07-18,dep,THY7MX,,,LTFM,,,,2026-07-18T17:11:03+00:00,2026-07-18T18:21:18+00:00,,,,,4baaca,,,no_schedule_match
2026-07-18,dep,THY1949,,,LTFM,,,,2026-07-18T17:15:20+00:00,2026-07-18T18:21:17+00:00,,,,,4baa4f,,,no_schedule_match
2026-07-18,dep,PGT1984,,,LTFM,,,,2026-07-18T17:20:37+00:00,2026-07-18T18:21:18+00:00,,,,,4b9067,,,no_schedule_match
2026-07-18,dep,QTR83K,,,LTFM,,,,2026-07-18T17:21:36+00:00,2026-07-18T18:21:17+00:00,,,,,06a0f8,,,no_schedule_match
2026-07-18,dep,RAM321,,,LTFM,,,,2026-07-18T17:24:46+00:00,2026-07-18T18:21:16+00:00,,,,,01026a,,,no_schedule_match
2026-07-18,dep,BAW719,,,LTFM,,,,2026-07-18T17:26:00+00:00,2026-07-18T18:21:17+00:00,,,,,407930,,,no_schedule_match
2026-07-18,dep,MEA268,,,LTFM,,,,2026-07-18T17:28:04+00:00,2026-07-18T18:21:17+00:00,,,,,5001dc,,,no_schedule_match
2026-07-18,dep,THY20F,,,LTFM,,,,2026-07-18T17:31:08+00:00,2026-07-18T18:21:17+00:00,,,,,4ba914,,,no_schedule_match
2026-07-18,dep,THY8KU,,,LTFM,,,,2026-07-18T17:34:31+00:00,2026-07-18T18:21:14+00:00,,,,,4baa55,,,no_schedule_match
2026-07-18,dep,THY1HC,,,LTFM,,,,2026-07-18T17:40:07+00:00,2026-07-18T18:21:17+00:00,,,,,4baa76,,,no_schedule_match
2026-07-18,dep,THY3AT,,,LTFM,,,,2026-07-18T17:42:12+00:00,2026-07-18T18:21:17+00:00,,,,,4baa73,,,no_schedule_match
2026-07-18,dep,THY70G,,,LTFM,,,,2026-07-18T17:44:48+00:00,2026-07-18T18:21:12+00:00,,,,,4ba9ce,,,no_schedule_match
2026-07-18,dep,THY150,,,LTFM,,,,2026-07-18T17:47:40+00:00,2026-07-18T18:21:17+00:00,,,,,4bb266,,,no_schedule_match
2026-07-18,dep,THY4HA,,,LTFM,,,,2026-07-18T17:48:35+00:00,2026-07-18T18:21:17+00:00,,,,,4ba9c5,,,no_schedule_match
2026-07-18,dep,WUK75,,,LTFM,,,,2026-07-18T17:59:31+00:00,2026-07-18T18:21:18+00:00,,,,,407fea,,,no_schedule_match
2026-07-18,dep,FAD574,,,LTFM,,,,2026-07-18T18:08:02+00:00,2026-07-18T18:21:18+00:00,,,,,711462,,,no_schedule_match
2026-07-18,dep,THY59E,,,LTFM,,,,2026-07-18T18:08:04+00:00,2026-07-18T18:21:18+00:00,,,,,4bb162,,,no_schedule_match
2026-07-18,dep,THY4PT,,,LTFM,,,,2026-07-18T18:09:02+00:00,2026-07-18T18:21:15+00:00,,,,,4bb043,,,no_schedule_match
2026-07-18,dep,CDX552,,,LTFM,,,,2026-07-18T18:09:04+00:00,2026-07-18T18:21:17+00:00,,,,,748053,,,no_schedule_match
2026-07-18,dep,THY4DL,,,LTFM,,,,2026-07-18T18:13:24+00:00,2026-07-18T18:21:17+00:00,,,,,4bb1e1,,,no_schedule_match
2026-07-18,dep,THY726,,,LTFM,,,,2026-07-18T18:13:24+00:00,2026-07-18T18:21:17+00:00,,,,,4ba9d2,,,no_schedule_match
2026-07-18,dep,THY738,,,LTFM,,,,2026-07-18T18:17:20+00:00,2026-07-18T18:21:17+00:00,,,,,4ba9e4,,,no_schedule_match
2026-07-18,dep,THY5GW,,,LTFM,,,,2026-07-18T18:18:44+00:00,2026-07-18T18:21:17+00:00,,,,,4baac3,,,no_schedule_match
2026-07-18,dep,THY7NX,,,LTFM,,,,2026-07-18T18:18:50+00:00,2026-07-18T18:21:17+00:00,,,,,4ba90e,,,no_schedule_match
2026-07-18,dep,THY094,,,LTFM,,,,2026-07-18T18:19:17+00:00,2026-07-18T18:21:16+00:00,,,,,4bb28c,,,no_schedule_match
2026-07-18,dep,THY3FE,,,LTFM,,,,2026-07-18T18:20:37+00:00,2026-07-18T18:20:59+00:00,,,,,4baa65,,,no_schedule_match
2026-07-18,dep,THY8804,TK8804,Turkish Airlines,LTFM,UACC,2026-07-18T22:50:00+00:00,,,,,scheduled,,E4,,,,no_opensky_match
2026-07-18,dep,MGL1037,OM1037,MIAT Mongolian Airlines,LTFM,LIRF,2026-07-18T21:50:00+00:00,,,,,active,,B9A,,,,no_opensky_match
2026-07-18,dep,AZA7029,AZ7029,Alitalia,LTFM,LIRF,2026-07-18T21:50:00+00:00,,,,,active,,B9A,,,,no_opensky_match
2026-07-18,dep,IGO4211,6E4211,IndiGo,LTFM,LIRF,2026-07-18T21:50:00+00:00,,,,,active,,B9A,,,,no_opensky_match
2026-07-18,dep,SEY6433,HM6433,Air Seychelles,LTFM,FSIA,2026-07-18T20:55:00+00:00,,,,,active,,A1D,,,,no_opensky_match
2026-07-18,dep,THY8800,TK8800,Turkish Airlines,LTFM,UAAA,2026-07-18T21:25:00+00:00,,,,,active,,E1,,,,no_opensky_match
2026-07-18,dep,PIA5708,PK5708,Pakistan International Airlines,LTFM,OPKC,2026-07-18T21:05:00+00:00,,,,,active,,B16,,,,no_opensky_match
2026-07-18,dep,TAP8868,TP8868,TAP Air Portugal,LTFM,OTHH,2026-07-18T20:30:00+00:00,,,,,active,,F9A,,,,no_opensky_match
2026-07-18,dep,MGL1181,OM1181,MIAT Mongolian Airlines,LTFM,OTHH,2026-07-18T20:30:00+00:00,,,,,active,,F9A,,,,no_opensky_match
2026-07-18,dep,RWD1273,WB1273,RwandAir,LTFM,EGLL,2026-07-18T20:25:00+00:00,2026-07-18T20:42:00+00:00,,,17,active,,D15,,,,no_opensky_match
2026-07-18,dep,PIA5987,PK5987,Pakistan International Airlines,LTFM,EGLL,2026-07-18T20:25:00+00:00,2026-07-18T20:42:00+00:00,,,17,active,,D15,,,,no_opensky_match
2026-07-18,dep,EVA3560,BR3560,EVA Air,LTFM,EGLL,2026-07-18T20:25:00+00:00,2026-07-18T20:42:00+00:00,,,17,active,,D15,,,,no_opensky_match
2026-07-18,dep,IGO4067,6E4067,IndiGo,LTFM,EGLL,2026-07-18T20:25:00+00:00,2026-07-18T20:42:00+00:00,,,17,active,,D15,,,,no_opensky_match
2026-07-18,dep,CSC7237,3U7237,Sichuan Airlines,LTFM,EGLL,2026-07-18T20:25:00+00:00,2026-07-18T20:42:00+00:00,,,17,active,,D15,,,,no_opensky_match
2026-07-18,dep,THA9292,TG9292,Thai Airways,LTFM,EGKK,2026-07-18T20:25:00+00:00,2026-07-18T20:55:00+00:00,,,30,active,,B5B,,,,no_opensky_match
2026-07-18,dep,PIA5929,PK5929,Pakistan International Airlines,LTFM,EGKK,2026-07-18T20:25:00+00:00,2026-07-18T20:55:00+00:00,,,30,active,,B5B,,,,no_opensky_match
2026-07-18,dep,EVA3541,BR3541,EVA Air,LTFM,EGKK,2026-07-18T20:25:00+00:00,2026-07-18T20:55:00+00:00,,,30,active,,B5B,,,,no_opensky_match
2026-07-18,dep,IGO4059,6E4059,IndiGo,LTFM,EGKK,2026-07-18T20:25:00+00:00,2026-07-18T20:55:00+00:00,,,30,active,,B5B,,,,no_opensky_match
2026-07-18,dep,CSC7255,3U7255,Sichuan Airlines,LTFM,EGKK,2026-07-18T20:25:00+00:00,2026-07-18T20:55:00+00:00,,,30,active,,B5B,,,,no_opensky_match
2026-07-18,dep,RWD1295,WB1295,RwandAir,LTFM,LEBL,2026-07-18T20:25:00+00:00,2026-07-18T20:43:00+00:00,,,18,active,,F6B,,,,no_opensky_match
2026-07-18,dep,THA9264,TG9264,Thai Airways,LTFM,LEBL,2026-07-18T20:25:00+00:00,2026-07-18T20:43:00+00:00,,,18,active,,F6B,,,,no_opensky_match
2026-07-18,dep,PIA5851,PK5851,Pakistan International Airlines,LTFM,LEBL,2026-07-18T20:25:00+00:00,2026-07-18T20:43:00+00:00,,,18,active,,F6B,,,,no_opensky_match
2026-07-18,dep,UZB7253,HY7253,Uzbekistan Airways,LTFM,LEBL,2026-07-18T20:25:00+00:00,2026-07-18T20:43:00+00:00,,,18,active,,F6B,,,,no_opensky_match
2026-07-18,dep,THA7542,TG7542,Thai Airways,LTFM,VTBS,2026-07-18T20:25:00+00:00,,,,,active,,F15,,,,no_opensky_match
2026-07-18,dep,KHV4064,K64064,Air Cambodia,LTFM,VTBS,2026-07-18T20:25:00+00:00,,,,,active,,F15,,,,no_opensky_match
2026-07-18,dep,TAP6451,TP6451,TAP Air Portugal,LTFM,LPPT,2026-07-18T20:20:00+00:00,,,,,active,,B6B,,,,no_opensky_match
2026-07-18,dep,THA9377,TG9377,Thai Airways,LTFM,LPPT,2026-07-18T20:20:00+00:00,,,,,active,,B6B,,,,no_opensky_match
2026-07-18,dep,IGO4255,6E4255,IndiGo,LTFM,LPPT,2026-07-18T20:20:00+00:00,,,,,active,,B6B,,,,no_opensky_match
2026-07-18,dep,UZB7320,HY7320,Uzbekistan Airways,LTFM,UZTT,2026-07-18T21:55:00+00:00,,,,,scheduled,,B15,,,,no_opensky_match
2026-07-18,dep,THY8577,TK8577,Turkish Airlines,LTFM,UZTT,2026-07-18T21:40:00+00:00,,,,,active,,R4-R,,,,no_opensky_match
2026-07-18,dep,GTI6091,5Y6091,Atlas Air,LTFM,EBLG,2026-07-18T22:34:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,IGO4269,6E4269,IndiGo,LTFM,VIDP,2026-07-18T20:15:00+00:00,,,,,active,,B1,,,,no_opensky_match
2026-07-18,dep,IGO4275,6E4275,IndiGo,LTFM,VABB,2026-07-18T20:15:00+00:00,,,,,active,,A1K,,,,no_opensky_match
2026-07-18,dep,ANA9667,NH9667,All Nippon Airways,LTFM,SBGR,2026-07-18T20:15:00+00:00,,,,,active,,D8,,,,no_opensky_match
2026-07-18,dep,RWD1041,WB1041,RwandAir,LTFM,OTHH,2026-07-18T20:05:00+00:00,2026-07-18T20:19:00+00:00,,,14,active,,B3,,,,no_opensky_match
2026-07-18,dep,MAS9322,MH9322,Malaysia Airlines,LTFM,OTHH,2026-07-18T20:05:00+00:00,2026-07-18T20:19:00+00:00,,,14,active,,B3,,,,no_opensky_match
2026-07-18,dep,JTL7998,JL7998,Japan Airlines,LTFM,OTHH,2026-07-18T20:05:00+00:00,2026-07-18T20:19:00+00:00,,,14,active,,B3,,,,no_opensky_match
2026-07-18,dep,VOZ6096,VA6096,Virgin Australia,LTFM,OTHH,2026-07-18T20:05:00+00:00,2026-07-18T20:19:00+00:00,,,14,active,,B3,,,,no_opensky_match
2026-07-18,dep,PAL3471,PR3471,Philippine Airlines,LTFM,OTHH,2026-07-18T20:05:00+00:00,2026-07-18T20:19:00+00:00,,,14,active,,B3,,,,no_opensky_match
2026-07-18,dep,ALK3127,UL3127,SriLankan Airlines,LTFM,OTHH,2026-07-18T20:05:00+00:00,2026-07-18T20:19:00+00:00,,,14,active,,B3,,,,no_opensky_match
2026-07-18,dep,CPA9266,CX9266,Cathay Pacific,LTFM,OTHH,2026-07-18T20:05:00+00:00,2026-07-18T20:19:00+00:00,,,14,active,,B3,,,,no_opensky_match
2026-07-18,dep,PIA5829,PK5829,Pakistan International Airlines,LTFM,LFPG,2026-07-18T19:45:00+00:00,2026-07-18T20:07:00+00:00,,,22,active,,A5A,,,,no_opensky_match
2026-07-18,dep,SEY6410,HM6410,Air Seychelles,LTFM,LFPG,2026-07-18T19:45:00+00:00,2026-07-18T20:07:00+00:00,,,22,active,,A5A,,,,no_opensky_match
2026-07-18,dep,IGO4171,6E4171,IndiGo,LTFM,LFPG,2026-07-18T19:45:00+00:00,2026-07-18T20:07:00+00:00,,,22,active,,A5A,,,,no_opensky_match
2026-07-18,dep,CSC7245,3U7245,Sichuan Airlines,LTFM,LFPG,2026-07-18T19:45:00+00:00,2026-07-18T20:07:00+00:00,,,22,active,,A5A,,,,no_opensky_match
2026-07-18,dep,UAL6910,UA6910,United Airlines,LTFM,EDDM,2026-07-18T19:45:00+00:00,2026-07-18T20:06:00+00:00,,,21,active,,A10B,,,,no_opensky_match
2026-07-18,dep,AAR6925,OZ6925,Asiana Airlines,LTFM,EDDM,2026-07-18T19:45:00+00:00,2026-07-18T20:06:00+00:00,,,21,active,,A10B,,,,no_opensky_match
2026-07-18,dep,GFA6023,GF6023,Gulf Air,LTFM,EDDM,2026-07-18T19:45:00+00:00,2026-07-18T20:06:00+00:00,,,21,active,,A10B,,,,no_opensky_match
2026-07-18,dep,CSC7263,3U7263,Sichuan Airlines,LTFM,EDDM,2026-07-18T19:45:00+00:00,2026-07-18T20:06:00+00:00,,,21,active,,A10B,,,,no_opensky_match
2026-07-18,dep,RWD1257,WB1257,RwandAir,LTFM,EHAM,2026-07-18T19:20:00+00:00,2026-07-18T19:41:00+00:00,,,21,active,,E3,,,,no_opensky_match
2026-07-18,dep,THA9240,TG9240,Thai Airways,LTFM,EHAM,2026-07-18T19:20:00+00:00,2026-07-18T19:41:00+00:00,,,21,active,,E3,,,,no_opensky_match
2026-07-18,dep,PIA5955,PK5955,Pakistan International Airlines,LTFM,EHAM,2026-07-18T19:20:00+00:00,2026-07-18T19:41:00+00:00,,,21,active,,E3,,,,no_opensky_match
2026-07-18,dep,MGL1179,OM1179,MIAT Mongolian Airlines,LTFM,EHAM,2026-07-18T19:20:00+00:00,2026-07-18T19:41:00+00:00,,,21,active,,E3,,,,no_opensky_match
2026-07-18,dep,GFA6001,GF6001,Gulf Air,LTFM,EHAM,2026-07-18T19:20:00+00:00,2026-07-18T19:41:00+00:00,,,21,active,,E3,,,,no_opensky_match
2026-07-18,dep,IGO4241,6E4241,IndiGo,LTFM,EHAM,2026-07-18T19:20:00+00:00,2026-07-18T19:41:00+00:00,,,21,active,,E3,,,,no_opensky_match
2026-07-18,dep,SAA2491,SA2491,South African Airways,LTFM,EGLL,2026-07-18T19:10:00+00:00,2026-07-18T19:26:00+00:00,,,16,active,,F1,,,,no_opensky_match
2026-07-18,dep,RWD1271,WB1271,RwandAir,LTFM,EGLL,2026-07-18T19:10:00+00:00,2026-07-18T19:26:00+00:00,,,16,active,,F1,,,,no_opensky_match
2026-07-18,dep,PIA5983,PK5983,Pakistan International Airlines,LTFM,EGLL,2026-07-18T19:10:00+00:00,2026-07-18T19:26:00+00:00,,,16,active,,F1,,,,no_opensky_match
2026-07-18,dep,EVA3556,BR3556,EVA Air,LTFM,EGLL,2026-07-18T19:10:00+00:00,2026-07-18T19:26:00+00:00,,,16,active,,F1,,,,no_opensky_match
2026-07-18,dep,IGO4065,6E4065,IndiGo,LTFM,EGLL,2026-07-18T19:10:00+00:00,2026-07-18T19:26:00+00:00,,,16,active,,F1,,,,no_opensky_match
2026-07-18,dep,CSC7205,3U7205,Sichuan Airlines,LTFM,EGLL,2026-07-18T19:10:00+00:00,2026-07-18T19:26:00+00:00,,,16,active,,F1,,,,no_opensky_match
2026-07-18,dep,ROT9177,RO9177,Tarom,LTFM,LTAI,2026-07-18T20:15:00+00:00,2026-07-18T20:31:00+00:00,,,16,active,,G6B,,,,no_opensky_match
2026-07-18,dep,TAP8814,TP8814,TAP Air Portugal,LTFM,LTAI,2026-07-18T20:15:00+00:00,2026-07-18T20:31:00+00:00,,,16,active,,G6B,,,,no_opensky_match
2026-07-18,dep,SIA6210,SQ6210,Singapore Airlines,LTFM,LTAI,2026-07-18T20:15:00+00:00,2026-07-18T20:31:00+00:00,,,16,active,,G6B,,,,no_opensky_match
2026-07-18,dep,ASL8102,JU8102,AirSERBIA,LTFM,LTAI,2026-07-18T20:15:00+00:00,2026-07-18T20:31:00+00:00,,,16,active,,G6B,,,,no_opensky_match
2026-07-18,dep,SOP9345,ZS9345,Solinair,LTFM,EDDP,2026-07-18T23:00:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,RWD1255,WB1255,RwandAir,LTFM,EDDF,2026-07-18T19:00:00+00:00,2026-07-18T19:17:00+00:00,,,17,active,,F4A,,,,no_opensky_match
2026-07-18,dep,UAL6902,UA6902,United Airlines,LTFM,EDDF,2026-07-18T19:00:00+00:00,2026-07-18T19:17:00+00:00,,,17,active,,F4A,,,,no_opensky_match
2026-07-18,dep,SVI321,SE321,Sky Vision Airlines,LTFM,GMMN,2026-07-18T19:30:00+00:00,,,,,active,,,,,,no_opensky_match
2026-07-18,dep,MSR9298,MS9298,Egyptair,LTFM,UAAA,2026-07-18T20:15:00+00:00,2026-07-18T20:30:00+00:00,,,15,active,,A1C,,,,no_opensky_match
2026-07-18,dep,KZR1350,KC1350,Air Astana,LTFM,UAAA,2026-07-18T20:15:00+00:00,2026-07-18T20:30:00+00:00,,,15,active,,A1C,,,,no_opensky_match
2026-07-18,dep,ASL8290,JU8290,AirSERBIA,LTFM,UAAA,2026-07-18T20:15:00+00:00,2026-07-18T20:30:00+00:00,,,15,active,,A1C,,,,no_opensky_match
2026-07-18,dep,RWD1283,WB1283,RwandAir,LTFM,LOWW,2026-07-18T20:30:00+00:00,2026-07-18T20:41:00+00:00,,,11,active,,B12B,,,,no_opensky_match
2026-07-18,dep,THA9275,TG9275,Thai Airways,LTFM,LOWW,2026-07-18T20:30:00+00:00,2026-07-18T20:41:00+00:00,,,11,active,,B12B,,,,no_opensky_match
2026-07-18,dep,AAR6941,OZ6941,Asiana Airlines,LTFM,LOWW,2026-07-18T20:30:00+00:00,2026-07-18T20:41:00+00:00,,,11,active,,B12B,,,,no_opensky_match
2026-07-18,dep,MGL1125,OM1125,MIAT Mongolian Airlines,LTFM,LOWW,2026-07-18T20:30:00+00:00,2026-07-18T20:41:00+00:00,,,11,active,,B12B,,,,no_opensky_match
2026-07-18,dep,AHY6889,J26889,Azerbaijan Airlines,LTFM,LOWW,2026-07-18T20:30:00+00:00,2026-07-18T20:41:00+00:00,,,11,active,,B12B,,,,no_opensky_match
2026-07-18,dep,GFA6089,GF6089,Gulf Air,LTFM,LOWW,2026-07-18T20:30:00+00:00,2026-07-18T20:41:00+00:00,,,11,active,,B12B,,,,no_opensky_match
2026-07-18,dep,EVA3539,BR3539,EVA Air,LTFM,LOWW,2026-07-18T20:30:00+00:00,2026-07-18T20:41:00+00:00,,,11,active,,B12B,,,,no_opensky_match
2026-07-18,dep,IGO4111,6E4111,IndiGo,LTFM,LOWW,2026-07-18T20:30:00+00:00,2026-07-18T20:41:00+00:00,,,11,active,,B12B,,,,no_opensky_match
2026-07-18,dep,UZB7276,HY7276,Uzbekistan Airways,LTFM,UZSS,2026-07-18T21:45:00+00:00,,,,,active,,A1G,,,,no_opensky_match
2026-07-18,dep,SUE,,Su Airlines,LTFM,OIIE,2026-07-18T23:00:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,PIA5710,PK5710,Pakistan International Airlines,LTFM,OPIS,2026-07-18T20:35:00+00:00,,,,,active,,B17,,,,no_opensky_match
2026-07-18,dep,THY8440,TK8440,Turkish Airlines,LTFM,UBBB,2026-07-18T23:00:00+00:00,,,,,scheduled,,D3,,,,no_opensky_match
2026-07-18,dep,BTI5042,BT5042,airBaltic,LTFM,UBBB,2026-07-18T23:00:00+00:00,,,,,scheduled,,D3,,,,no_opensky_match
2026-07-18,dep,ASL8018,JU8018,AirSERBIA,LTFM,LTDB,2026-07-18T23:55:00+00:00,,,,,scheduled,,G4B,,,,no_opensky_match
2026-07-18,dep,JBU6943,B66943,JetBlue,LTFM,LTDB,2026-07-18T23:55:00+00:00,,,,,scheduled,,G4B,,,,no_opensky_match
2026-07-18,dep,RAM9423,AT9423,Royal Air Maroc,LTFM,LTDB,2026-07-18T23:55:00+00:00,,,,,scheduled,,G4B,,,,no_opensky_match
2026-07-18,dep,THY6501,TK6501,Turkish Airlines,LTFM,LYBE,2026-07-18T22:40:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,RAM9449,AT9449,Royal Air Maroc,LTFM,LTAI,2026-07-18T19:20:00+00:00,2026-07-18T19:35:00+00:00,,,15,active,,G7B,,,,no_opensky_match
2026-07-18,dep,RWD1291,WB1291,RwandAir,LTFM,LSZH,2026-07-18T20:20:00+00:00,,,,,active,,A4D,,,,no_opensky_match
2026-07-18,dep,PIA5911,PK5911,Pakistan International Airlines,LTFM,LSZH,2026-07-18T20:20:00+00:00,,,,,active,,A4D,,,,no_opensky_match
2026-07-18,dep,AAR6923,OZ6923,Asiana Airlines,LTFM,LSZH,2026-07-18T20:20:00+00:00,,,,,active,,A4D,,,,no_opensky_match
2026-07-18,dep,MGL1019,OM1019,MIAT Mongolian Airlines,LTFM,LSZH,2026-07-18T20:20:00+00:00,,,,,active,,A4D,,,,no_opensky_match
2026-07-18,dep,GFA6035,GF6035,Gulf Air,LTFM,LSZH,2026-07-18T20:20:00+00:00,,,,,active,,A4D,,,,no_opensky_match
2026-07-18,dep,RWD1365,WB1365,RwandAir,LTFM,LIMC,2026-07-18T21:50:00+00:00,,,,,scheduled,,F3A,,,,no_opensky_match
2026-07-18,dep,THA9202,TG9202,Thai Airways,LTFM,LIMC,2026-07-18T21:50:00+00:00,,,,,scheduled,,F3A,,,,no_opensky_match
2026-07-18,dep,PIA5877,PK5877,Pakistan International Airlines,LTFM,LIMC,2026-07-18T21:50:00+00:00,,,,,scheduled,,F3A,,,,no_opensky_match
2026-07-18,dep,IGO4217,6E4217,IndiGo,LTFM,LIMC,2026-07-18T21:50:00+00:00,,,,,scheduled,,F3A,,,,no_opensky_match
2026-07-18,dep,CSC7275,3U7275,Sichuan Airlines,LTFM,EDDF,2026-07-18T19:00:00+00:00,2026-07-18T19:17:00+00:00,,,17,active,,F4A,,,,no_opensky_match
2026-07-18,dep,RWD1265,WB1265,RwandAir,LTFM,LEMD,2026-07-18T18:55:00+00:00,2026-07-18T19:16:00+00:00,,,21,active,,A11B,,,,no_opensky_match
2026-07-18,dep,THA9267,TG9267,Thai Airways,LTFM,LEMD,2026-07-18T18:55:00+00:00,2026-07-18T19:16:00+00:00,,,21,active,,A11B,,,,no_opensky_match
2026-07-18,dep,PIA5359,PK5359,Pakistan International Airlines,LTFM,LEMD,2026-07-18T18:55:00+00:00,2026-07-18T19:16:00+00:00,,,21,active,,A11B,,,,no_opensky_match
2026-07-18,dep,UZB7311,HY7311,Uzbekistan Airways,LTFM,LEMD,2026-07-18T18:55:00+00:00,2026-07-18T19:16:00+00:00,,,21,active,,A11B,,,,no_opensky_match
2026-07-18,dep,TKN3286,,Fly Kish,LTFM,OIIE,2026-07-18T18:20:00+00:00,,,,,active,,,,,,no_opensky_match
2026-07-18,dep,THA9257,TG9257,Thai Airways,LTFM,ENGM,2026-07-18T20:20:00+00:00,2026-07-18T20:38:00+00:00,,,18,active,,B6A,,,,no_opensky_match
2026-07-18,dep,PIA5747,PK5747,Pakistan International Airlines,LTFM,ENGM,2026-07-18T20:20:00+00:00,2026-07-18T20:38:00+00:00,,,18,active,,B6A,,,,no_opensky_match
2026-07-18,dep,ICE7032,FI7032,Icelandair,LTFM,ENGM,2026-07-18T20:20:00+00:00,2026-07-18T20:38:00+00:00,,,18,active,,B6A,,,,no_opensky_match
2026-07-18,dep,IGO4249,6E4249,IndiGo,LTFM,ENGM,2026-07-18T20:20:00+00:00,2026-07-18T20:38:00+00:00,,,18,active,,B6A,,,,no_opensky_match
2026-07-18,dep,IGO4349,6E4349,IndiGo,LTFM,LEMD,2026-07-18T18:55:00+00:00,2026-07-18T19:16:00+00:00,,,21,active,,A11B,,,,no_opensky_match
2026-07-18,dep,IGO4383,6E4383,IndiGo,LTFM,HTDA,2026-07-18T18:50:00+00:00,2026-07-18T19:33:00+00:00,,,43,active,,F9A,,,,no_opensky_match
2026-07-18,dep,THA9197,TG9197,Thai Airways,LTFM,LGAV,2026-07-18T18:55:00+00:00,2026-07-18T19:13:00+00:00,,,18,active,,D11,,,,no_opensky_match
2026-07-18,dep,PIA5845,PK5845,Pakistan International Airlines,LTFM,LGAV,2026-07-18T18:55:00+00:00,2026-07-18T19:13:00+00:00,,,18,active,,D11,,,,no_opensky_match
2026-07-18,dep,FIN3331,AY3331,Finnair,LTFM,LGAV,2026-07-18T18:55:00+00:00,2026-07-18T19:13:00+00:00,,,18,active,,D11,,,,no_opensky_match
2026-07-18,dep,DAH3974,AH3974,Air Algerie,LTFM,LGAV,2026-07-18T18:55:00+00:00,2026-07-18T19:13:00+00:00,,,18,active,,D11,,,,no_opensky_match
2026-07-18,dep,AEE3151,A33151,Aegean Airlines,LTFM,LGAV,2026-07-18T18:55:00+00:00,2026-07-18T19:13:00+00:00,,,18,active,,D11,,,,no_opensky_match
2026-07-18,dep,RWD1383,WB1383,RwandAir,LTFM,KEWR,2026-07-18T18:50:00+00:00,,,,,active,,D7,,,,no_opensky_match
2026-07-18,dep,THA9140,TG9140,Thai Airways,LTFM,KEWR,2026-07-18T18:50:00+00:00,,,,,active,,D7,,,,no_opensky_match
2026-07-18,dep,LOT4647,LO4647,LOT,LTFM,OMDB,2026-07-18T18:45:00+00:00,2026-07-18T19:17:00+00:00,,,32,active,,A6A,,,,no_opensky_match
2026-07-18,dep,RBA3601,BI3601,Royal Brunei Airlines,LTFM,OMDB,2026-07-18T18:45:00+00:00,2026-07-18T19:17:00+00:00,,,32,active,,A6A,,,,no_opensky_match
2026-07-18,dep,AIJ4452,4O4452,Interjet,LTFM,OMDB,2026-07-18T18:45:00+00:00,2026-07-18T19:17:00+00:00,,,32,active,,A6A,,,,no_opensky_match
2026-07-18,dep,AAR6957,OZ6957,Asiana Airlines,LTFM,HKJK,2026-07-18T18:40:00+00:00,2026-07-18T19:03:00+00:00,,,23,active,,F14,,,,no_opensky_match
2026-07-18,dep,ANA6639,NH6639,All Nippon Airways,LTFM,HKJK,2026-07-18T18:40:00+00:00,2026-07-18T19:03:00+00:00,,,23,active,,F14,,,,no_opensky_match
2026-07-18,dep,RAM9453,AT9453,Royal Air Maroc,LTFM,HKJK,2026-07-18T18:40:00+00:00,2026-07-18T19:03:00+00:00,,,23,active,,F14,,,,no_opensky_match
