date,direction,callsign_icao,flight_iata,airline,origin_icao,destination_icao,scheduled_utc,actual_utc,opensky_firstseen_utc,opensky_lastseen_utc,delay_minutes,status,terminal,gate,icao24,data_quality_delta_min,quality_flags,reason
2026-07-21,dep,,,,LTFM,,,,2026-07-21T19:26:06+00:00,2026-07-21T19:26:35+00:00,,,,,4baad2,,,missing_callsign
2026-07-21,dep,,,,LTFM,,,,2026-07-21T19:26:36+00:00,2026-07-21T19:26:36+00:00,,,,,4bb219,,,missing_callsign
2026-07-21,dep,THY1SW,,,LTFM,,,,2026-07-20T23:52:49+00:00,2026-07-21T01:35:42+00:00,,,,,4ba9e1,,,no_schedule_match
2026-07-21,dep,THY5KX,,,LTFM,LTAC,,,2026-07-21T03:13:34+00:00,2026-07-21T03:45:23+00:00,,,,,4ba914,,,no_schedule_match
2026-07-21,dep,THY2BK,,,LTFM,,,,2026-07-21T03:20:20+00:00,2026-07-21T03:43:50+00:00,,,,,4baac3,,,no_schedule_match
2026-07-21,dep,THY9HB,,,LTFM,,,,2026-07-21T03:20:56+00:00,2026-07-21T04:33:26+00:00,,,,,4bb214,,,no_schedule_match
2026-07-21,dep,THY4KM,,,LTFM,,,,2026-07-21T03:23:11+00:00,2026-07-21T03:51:26+00:00,,,,,4bab25,,,no_schedule_match
2026-07-21,dep,MNB1543,,,LTFM,,,,2026-07-21T03:24:12+00:00,2026-07-21T19:09:21+00:00,,,,,4bb475,,,no_schedule_match
2026-07-21,dep,THY1SF,,,LTFM,LTAD,,,2026-07-21T03:33:10+00:00,2026-07-21T04:01:20+00:00,,,,,4bab46,,,no_schedule_match
2026-07-21,dep,THY70A,,,LTFM,,,,2026-07-21T03:39:12+00:00,2026-07-21T04:04:57+00:00,,,,,4baa08,,,no_schedule_match
2026-07-21,dep,THY5QM,,,LTFM,LTAC,,,2026-07-21T03:40:43+00:00,2026-07-21T04:11:30+00:00,,,,,4baacb,,,no_schedule_match
2026-07-21,dep,THY6HZ,,,LTFM,LTAC,,,2026-07-21T03:42:07+00:00,2026-07-21T04:13:31+00:00,,,,,4bab47,,,no_schedule_match
2026-07-21,dep,THY3CH,,,LTFM,LTAE,,,2026-07-21T03:50:59+00:00,2026-07-21T04:19:02+00:00,,,,,4ba993,,,no_schedule_match
2026-07-21,dep,THY7BH,,,LTFM,DAAS,,,2026-07-21T03:52:22+00:00,2026-07-21T06:57:46+00:00,,,,,4bb065,,,no_schedule_match
2026-07-21,dep,THY7FY,,,LTFM,LTAB,,,2026-07-21T03:53:16+00:00,2026-07-21T04:21:38+00:00,,,,,4ba995,,,no_schedule_match
2026-07-21,dep,THY641,,,LTFM,,,,2026-07-21T03:55:28+00:00,2026-07-21T05:11:18+00:00,,,,,4ba90c,,,no_schedule_match
2026-07-21,dep,THY3MD,,,LTFM,,,,2026-07-21T03:57:42+00:00,2026-07-21T04:35:45+00:00,,,,,4baa0e,,,no_schedule_match
2026-07-21,dep,THY4BS,,,LTFM,,,,2026-07-21T04:15:10+00:00,2026-07-21T04:36:12+00:00,,,,,4bab2a,,,no_schedule_match
2026-07-21,dep,THY88H,,,LTFM,UB14,,,2026-07-21T04:24:55+00:00,2026-07-21T06:17:58+00:00,,,,,4bb284,,,no_schedule_match
2026-07-21,dep,THY846,,,LTFM,,,,2026-07-21T04:34:36+00:00,2026-07-21T06:06:23+00:00,,,,,4ba9c5,,,no_schedule_match
2026-07-21,dep,THY1BX,,,LTFM,XUBS,,,2026-07-21T04:40:12+00:00,2026-07-21T07:06:15+00:00,,,,,4ba9c8,,,no_schedule_match
2026-07-21,dep,THY1TH,,,LTFM,LW70,,,2026-07-21T04:40:59+00:00,2026-07-21T05:33:08+00:00,,,,,4bab2c,,,no_schedule_match
2026-07-21,dep,THY269,,,LTFM,LRTZ,,,2026-07-21T04:58:08+00:00,2026-07-21T05:20:22+00:00,,,,,4baa55,,,no_schedule_match
2026-07-21,dep,THY844,,,LTFM,LTAE,,,2026-07-21T05:01:59+00:00,2026-07-21T05:30:36+00:00,,,,,4bab26,,,no_schedule_match
2026-07-21,dep,THY8ES,,,LTFM,LAKU,,,2026-07-21T05:04:16+00:00,2026-07-21T06:07:54+00:00,,,,,4bb210,,,no_schedule_match
2026-07-21,dep,THY6ZN,,,LTFM,LEVT,,,2026-07-21T05:07:50+00:00,2026-07-21T08:45:35+00:00,,,,,4bb06c,,,no_schedule_match
2026-07-21,dep,THY3UZ,,,LTFM,,,,2026-07-21T05:09:43+00:00,2026-07-21T05:33:30+00:00,,,,,4baad3,,,no_schedule_match
2026-07-21,dep,THY6XK,,,LTFM,EYVI,,,2026-07-21T05:10:13+00:00,2026-07-21T07:30:09+00:00,,,,,4bb206,,,no_schedule_match
2026-07-21,dep,TCKIP,,,LTFM,,,,2026-07-21T05:13:20+00:00,2026-07-21T05:38:05+00:00,,,,,4bad30,,,no_schedule_match
2026-07-21,dep,THY6801,,,LTFM,,,,2026-07-21T05:16:59+00:00,2026-07-21T05:36:32+00:00,,,,,4baa0b,,,no_schedule_match
2026-07-21,dep,THY1SL,,,LTFM,,,,2026-07-21T05:18:42+00:00,2026-07-21T07:05:39+00:00,,,,,4ba912,,,no_schedule_match
2026-07-21,dep,THY5SF,,,LTFM,LTAC,,,2026-07-21T05:24:30+00:00,2026-07-21T05:56:51+00:00,,,,,4baa0d,,,no_schedule_match
2026-07-21,dep,THY6PT,,,LTFM,,,,2026-07-21T05:27:41+00:00,2026-07-21T05:54:04+00:00,,,,,4bb044,,,no_schedule_match
2026-07-21,dep,THY1NK,,,LTFM,,,,2026-07-21T05:27:46+00:00,2026-07-21T06:27:15+00:00,,,,,4baa65,,,no_schedule_match
2026-07-21,dep,THY7VD,,,LTFM,LTAE,,,2026-07-21T05:28:40+00:00,2026-07-21T05:56:50+00:00,,,,,4bb050,,,no_schedule_match
2026-07-21,dep,THY661,,,LTFM,,,,2026-07-21T05:29:14+00:00,2026-07-21T07:38:15+00:00,,,,,4baa8a,,,no_schedule_match
2026-07-21,dep,THY9NY,,,LTFM,LTCB,,,2026-07-21T05:31:42+00:00,2026-07-21T06:31:20+00:00,,,,,4ba999,,,no_schedule_match
2026-07-21,dep,THY3KP,,,LTFM,LTAE,,,2026-07-21T05:32:28+00:00,2026-07-21T05:59:12+00:00,,,,,4ba994,,,no_schedule_match
2026-07-21,dep,THY2TS,,,LTFM,LTAE,,,2026-07-21T05:33:33+00:00,2026-07-21T06:02:31+00:00,,,,,4baa09,,,no_schedule_match
2026-07-21,dep,ETH723,,,LTFM,,,,2026-07-21T05:33:48+00:00,2026-07-21T07:28:25+00:00,,,,,040235,,,no_schedule_match
2026-07-21,dep,THY8WB,,,LTFM,,,,2026-07-21T05:34:21+00:00,2026-07-21T06:02:08+00:00,,,,,4baa6a,,,no_schedule_match
2026-07-21,dep,THY3AR,,,LTFM,LTAE,,,2026-07-21T05:35:11+00:00,2026-07-21T06:02:17+00:00,,,,,4ba90f,,,no_schedule_match
2026-07-21,dep,THY5ER,,,LTFM,LTAE,,,2026-07-21T05:37:39+00:00,2026-07-21T06:06:38+00:00,,,,,4ba9a8,,,no_schedule_match
2026-07-21,dep,THY7TY,,,LTFM,LTAE,,,2026-07-21T05:40:13+00:00,2026-07-21T06:06:43+00:00,,,,,4ba996,,,no_schedule_match
2026-07-21,dep,THY9ZF,,,LTFM,LTAE,,,2026-07-21T05:42:00+00:00,2026-07-21T06:11:34+00:00,,,,,4bb056,,,no_schedule_match
2026-07-21,dep,THY72X,,,LTFM,LTAC,,,2026-07-21T05:51:08+00:00,2026-07-21T06:21:36+00:00,,,,,4baac5,,,no_schedule_match
2026-07-21,dep,THY1ET,,,LTFM,LTAE,,,2026-07-21T05:52:10+00:00,2026-07-21T06:20:42+00:00,,,,,4baa13,,,no_schedule_match
2026-07-21,dep,THY2710,,,LTFM,,,,2026-07-21T05:53:33+00:00,2026-07-21T07:07:18+00:00,,,,,4baa43,,,no_schedule_match
2026-07-21,dep,TCCGZ,,,LTFM,,,,2026-07-21T05:58:50+00:00,2026-07-21T06:21:13+00:00,,,,,4b8cfa,,,no_schedule_match
2026-07-21,dep,TKN3286,,,LTFM,LTAE,,,2026-07-21T06:14:37+00:00,2026-07-21T06:42:54+00:00,,,,,7330a6,,,no_schedule_match
2026-07-21,dep,FIA5326,,,LTFM,,,,2026-07-21T06:51:22+00:00,2026-07-21T07:24:30+00:00,,,,,504e7e,,,no_schedule_match
2026-07-21,dep,THY1GH,,,LTFM,,,,2026-07-21T06:56:03+00:00,2026-07-21T09:11:36+00:00,,,,,4baa54,,,no_schedule_match
2026-07-21,dep,THY900,,,LTFM,,,,2026-07-21T07:03:14+00:00,2026-07-21T19:26:34+00:00,,,,,4bb0f2,,,no_schedule_match
2026-07-21,dep,AZO3070,,,LTFM,,,,2026-07-21T07:08:17+00:00,2026-07-21T07:25:44+00:00,,,,,155c30,,,no_schedule_match
2026-07-21,dep,THY1DM,,,LTFM,LTAB,,,2026-07-21T07:12:19+00:00,2026-07-21T07:41:02+00:00,,,,,4ba91a,,,no_schedule_match
2026-07-21,dep,THY7TF,,,LTFM,LTAE,,,2026-07-21T07:31:13+00:00,2026-07-21T08:00:12+00:00,,,,,4baacf,,,no_schedule_match
2026-07-21,dep,THY4GM,,,LTFM,,,,2026-07-21T07:34:59+00:00,2026-07-21T07:58:57+00:00,,,,,4baa10,,,no_schedule_match
2026-07-21,dep,THY1009,,,LTFM,LW66,,,2026-07-21T07:51:35+00:00,2026-07-21T08:46:09+00:00,,,,,4bab2f,,,no_schedule_match
2026-07-21,dep,CPN7979,,,LTFM,,,,2026-07-21T07:59:58+00:00,2026-07-21T09:07:31+00:00,,,,,732e01,,,no_schedule_match
2026-07-21,dep,THY1WL,,,LTFM,LTAE,,,2026-07-21T08:06:57+00:00,2026-07-21T08:34:03+00:00,,,,,4bab46,,,no_schedule_match
2026-07-21,dep,THY15,,,LTFM,,,,2026-07-21T08:10:21+00:00,2026-07-21T19:26:50+00:00,,,,,4bb10b,,,no_schedule_match
2026-07-21,dep,THY1PG,,,LTFM,,,,2026-07-21T08:14:02+00:00,2026-07-21T08:36:47+00:00,,,,,4baa08,,,no_schedule_match
2026-07-21,dep,THY4CP,,,LTFM,LTAE,,,2026-07-21T08:23:15+00:00,2026-07-21T08:50:12+00:00,,,,,4baac3,,,no_schedule_match
2026-07-21,dep,THY2FL,,,LTFM,,,,2026-07-21T08:24:06+00:00,2026-07-21T08:48:45+00:00,,,,,4bab47,,,no_schedule_match
2026-07-21,dep,THY5KD,,,LTFM,LTAE,,,2026-07-21T08:27:01+00:00,2026-07-21T08:54:38+00:00,,,,,4baac4,,,no_schedule_match
2026-07-21,dep,MEA266,,,LTFM,OLRA,,,2026-07-21T08:29:42+00:00,2026-07-21T09:41:41+00:00,,,,,5001e3,,,no_schedule_match
2026-07-21,dep,THY5CW,,,LTFM,LTAE,,,2026-07-21T08:32:39+00:00,2026-07-21T08:59:07+00:00,,,,,4bb04d,,,no_schedule_match
2026-07-21,dep,TBZ6618,,,LTFM,LTAE,,,2026-07-21T08:34:20+00:00,2026-07-21T09:02:53+00:00,,,,,735024,,,no_schedule_match
2026-07-21,dep,THY8SR,,,LTFM,LTAE,,,2026-07-21T08:56:05+00:00,2026-07-21T09:23:19+00:00,,,,,4baa96,,,no_schedule_match
2026-07-21,dep,THY6RP,,,LTFM,EDKN,,,2026-07-21T09:05:18+00:00,2026-07-21T12:07:38+00:00,,,,,4bb28f,,,no_schedule_match
2026-07-21,dep,AHY076,,,LTFM,,,,2026-07-21T09:09:45+00:00,2026-07-21T10:56:23+00:00,,,,,424293,,,no_schedule_match
2026-07-21,dep,THY3DB,,,LTFM,,,,2026-07-21T09:24:11+00:00,2026-07-21T09:50:09+00:00,,,,,4ba993,,,no_schedule_match
2026-07-21,dep,THY7TW,,,LTFM,,,,2026-07-21T09:27:03+00:00,2026-07-21T11:17:11+00:00,,,,,4bb072,,,no_schedule_match
2026-07-21,dep,MNS517,,,LTFM,,,,2026-07-21T09:30:32+00:00,2026-07-21T10:45:15+00:00,,,,,46c28d,,,no_schedule_match
2026-07-21,dep,AEE435,,,LTFM,LGSR,,,2026-07-21T09:42:05+00:00,2026-07-21T10:37:43+00:00,,,,,4692d4,,,no_schedule_match
2026-07-21,dep,THY44D,,,LTFM,,,,2026-07-21T09:53:29+00:00,2026-07-21T10:18:27+00:00,,,,,4bab27,,,no_schedule_match
2026-07-21,dep,THY9HP,,,LTFM,LTAE,,,2026-07-21T09:57:24+00:00,2026-07-21T10:24:56+00:00,,,,,4baa0e,,,no_schedule_match
2026-07-21,dep,THY8TY,,,LTFM,,,,2026-07-21T09:57:58+00:00,2026-07-21T14:13:41+00:00,,,,,4bb061,,,no_schedule_match
2026-07-21,dep,IAW220,,,LTFM,,,,2026-07-21T09:59:56+00:00,2026-07-21T10:59:31+00:00,,,,,728642,,,no_schedule_match
2026-07-21,dep,THY9XR,,,LTFM,,,,2026-07-21T10:04:04+00:00,2026-07-21T11:19:50+00:00,,,,,4ba9ac,,,no_schedule_match
2026-07-21,dep,THY7QH,,,LTFM,,,,2026-07-21T10:05:15+00:00,2026-07-21T11:00:17+00:00,,,,,4ba919,,,no_schedule_match
2026-07-21,dep,THY8DH,,,LTFM,LTAE,,,2026-07-21T10:11:50+00:00,2026-07-21T10:37:20+00:00,,,,,4baad4,,,no_schedule_match
2026-07-21,dep,THY108,,,LTFM,,,,2026-07-21T10:12:50+00:00,2026-07-21T12:08:56+00:00,,,,,4baa4f,,,no_schedule_match
2026-07-21,dep,THY9YW,,,LTFM,,,,2026-07-21T10:13:24+00:00,2026-07-21T10:35:18+00:00,,,,,4baa0a,,,no_schedule_match
2026-07-21,dep,THY31H,,,LTFM,LTAB,,,2026-07-21T10:14:27+00:00,2026-07-21T10:43:50+00:00,,,,,4ba99a,,,no_schedule_match
2026-07-21,dep,PBD770,,,LTFM,,,,2026-07-21T10:17:35+00:00,2026-07-21T10:34:55+00:00,,,,,151e8e,,,no_schedule_match
2026-07-21,dep,TUAF842,,,LTFM,,,,2026-07-21T10:17:41+00:00,2026-07-21T12:51:57+00:00,,,,,4b820f,,,no_schedule_match
2026-07-21,dep,THY3SD,,,LTFM,LTCE,,,2026-07-21T10:28:19+00:00,2026-07-21T11:41:26+00:00,,,,,4bb050,,,no_schedule_match
2026-07-21,dep,LBT641,,,LTFM,,,,2026-07-21T10:43:36+00:00,2026-07-21T12:57:40+00:00,,,,,02a1b4,,,no_schedule_match
2026-07-21,dep,THY840,,,LTFM,LTAE,,,2026-07-21T10:48:36+00:00,2026-07-21T11:16:43+00:00,,,,,4bab29,,,no_schedule_match
2026-07-21,dep,THY8RC,,,LTFM,,,,2026-07-21T10:50:02+00:00,2026-07-21T11:09:25+00:00,,,,,4baa12,,,no_schedule_match
2026-07-21,dep,SVR7242,,,LTFM,,,,2026-07-21T10:51:22+00:00,2026-07-21T11:17:28+00:00,,,,,152058,,,no_schedule_match
2026-07-21,dep,THY273,,,LTFM,LUCH,,,2026-07-21T10:53:15+00:00,2026-07-21T11:35:19+00:00,,,,,4bab25,,,no_schedule_match
2026-07-21,dep,THY1MA,,,LTFM,,,,2026-07-21T10:55:23+00:00,2026-07-21T11:38:04+00:00,,,,,4bab30,,,no_schedule_match
2026-07-21,dep,THY8YF,,,LTFM,LTAE,,,2026-07-21T10:56:37+00:00,2026-07-21T11:24:22+00:00,,,,,4baa8f,,,no_schedule_match
2026-07-21,dep,TAR215,,,LTFM,,,,2026-07-21T10:57:23+00:00,2026-07-21T13:04:31+00:00,,,,,02a0ad,,,no_schedule_match
2026-07-21,dep,THY6AV,,,LTFM,LTAE,,,2026-07-21T11:14:58+00:00,2026-07-21T11:43:24+00:00,,,,,4baad3,,,no_schedule_match
2026-07-21,dep,THY8SW,,,LTFM,,,,2026-07-21T11:18:53+00:00,2026-07-21T11:40:14+00:00,,,,,4bab2e,,,no_schedule_match
2026-07-21,dep,MNE405,,,LTFM,LAKU,,,2026-07-21T11:20:53+00:00,2026-07-21T12:22:54+00:00,,,,,516091,,,no_schedule_match
2026-07-21,dep,THY3RP,,,LTFM,LTAE,,,2026-07-21T11:21:55+00:00,2026-07-21T11:48:28+00:00,,,,,4ba916,,,no_schedule_match
2026-07-21,dep,TUAF843,,,LTFM,,,,2026-07-21T11:24:02+00:00,2026-07-21T13:52:10+00:00,,,,,4b8213,,,no_schedule_match
2026-07-21,dep,MSR738,,,LTFM,HE32,,,2026-07-21T11:26:10+00:00,2026-07-21T12:54:27+00:00,,,,,010145,,,no_schedule_match
2026-07-21,dep,THY9ZN,,,LTFM,,,,2026-07-21T11:27:07+00:00,2026-07-21T12:02:49+00:00,,,,,4baa0d,,,no_schedule_match
2026-07-21,dep,THY3AH,,,LTFM,,,,2026-07-21T11:38:52+00:00,2026-07-21T12:49:41+00:00,,,,,4ba9b0,,,no_schedule_match
2026-07-21,dep,THY8GQ,,,LTFM,,,,2026-07-21T11:40:28+00:00,2026-07-21T11:59:22+00:00,,,,,4bb056,,,no_schedule_match
2026-07-21,dep,SVA258,,,LTFM,,,,2026-07-21T11:41:35+00:00,2026-07-21T13:30:26+00:00,,,,,7114c6,,,no_schedule_match
2026-07-21,dep,THY6UZ,,,LTFM,EDDN,,,2026-07-21T11:46:54+00:00,2026-07-21T14:03:01+00:00,,,,,4bb201,,,no_schedule_match
2026-07-21,dep,THY1EW,,,LTFM,LTAE,,,2026-07-21T11:49:48+00:00,2026-07-21T12:17:26+00:00,,,,,4baace,,,no_schedule_match
2026-07-21,dep,THY4EB,,,LTFM,LTAE,,,2026-07-21T11:50:26+00:00,2026-07-21T12:20:17+00:00,,,,,4bb044,,,no_schedule_match
2026-07-21,dep,THY320,,,LTFM,,,,2026-07-21T11:53:14+00:00,2026-07-21T12:13:40+00:00,,,,,4bb285,,,no_schedule_match
2026-07-21,dep,THY1VR,,,LTFM,,,,2026-07-21T11:57:07+00:00,2026-07-21T13:46:28+00:00,,,,,4baa6d,,,no_schedule_match
2026-07-21,dep,THY3LA,,,LTFM,LTAE,,,2026-07-21T11:57:14+00:00,2026-07-21T12:23:25+00:00,,,,,4ba999,,,no_schedule_match
2026-07-21,dep,AFL2173,,,LTFM,,,,2026-07-21T12:24:53+00:00,2026-07-21T12:47:03+00:00,,,,,15201d,,,no_schedule_match
2026-07-21,dep,THY6VQ,,,LTFM,,,,2026-07-21T12:27:41+00:00,2026-07-21T19:26:49+00:00,,,,,4bb06f,,,no_schedule_match
2026-07-21,dep,THY7LS,,,LTFM,LTAE,,,2026-07-21T12:34:31+00:00,2026-07-21T13:01:07+00:00,,,,,4baac5,,,no_schedule_match
2026-07-21,dep,THY4XH,,,LTFM,,,,2026-07-21T12:37:34+00:00,2026-07-21T13:01:11+00:00,,,,,4baacd,,,no_schedule_match
2026-07-21,dep,THY663,,,LTFM,,,,2026-07-21T12:50:50+00:00,2026-07-21T15:02:37+00:00,,,,,4baa87,,,no_schedule_match
2026-07-21,dep,THY58,,,LTFM,,,,2026-07-21T13:08:31+00:00,2026-07-21T19:26:49+00:00,,,,,4bb192,,,no_schedule_match
2026-07-21,dep,THY2PX,,,LTFM,LTAD,,,2026-07-21T13:21:57+00:00,2026-07-21T13:50:09+00:00,,,,,4bab47,,,no_schedule_match
2026-07-21,dep,THY124,,,LTFM,,,,2026-07-21T13:21:58+00:00,2026-07-21T19:26:50+00:00,,,,,4bb1a2,,,no_schedule_match
2026-07-21,dep,THY6QX,,,LTFM,,,,2026-07-21T13:25:25+00:00,2026-07-21T13:50:16+00:00,,,,,4bab46,,,no_schedule_match
2026-07-21,dep,THY1VX,,,LTFM,LTAD,,,2026-07-21T13:27:30+00:00,2026-07-21T13:55:27+00:00,,,,,4ba913,,,no_schedule_match
2026-07-21,dep,THY2TL,,,LTFM,,,,2026-07-21T13:32:16+00:00,2026-07-21T15:24:13+00:00,,,,,4bb282,,,no_schedule_match
2026-07-21,dep,THY174,,,LTFM,,,,2026-07-21T13:38:14+00:00,2026-07-21T19:26:49+00:00,,,,,4bb0e5,,,no_schedule_match
2026-07-21,dep,THY5CL,,,LTFM,LTAE,,,2026-07-21T13:41:36+00:00,2026-07-21T14:09:11+00:00,,,,,4baa7a,,,no_schedule_match
2026-07-21,dep,THY1NE,,,LTFM,,,,2026-07-21T13:47:31+00:00,2026-07-21T14:09:57+00:00,,,,,4baa08,,,no_schedule_match
2026-07-21,dep,THY2QC,,,LTFM,,,,2026-07-21T13:48:55+00:00,2026-07-21T14:06:52+00:00,,,,,4baa72,,,no_schedule_match
2026-07-21,dep,THY168,,,LTFM,,,,2026-07-21T14:12:52+00:00,2026-07-21T19:26:49+00:00,,,,,4bb104,,,no_schedule_match
2026-07-21,dep,THY1SN,,,LTFM,,,,2026-07-21T14:17:53+00:00,2026-07-21T14:38:21+00:00,,,,,4baa10,,,no_schedule_match
2026-07-21,dep,THY2ZT,,,LTFM,,,,2026-07-21T14:19:37+00:00,2026-07-21T14:38:53+00:00,,,,,4baa84,,,no_schedule_match
2026-07-21,dep,THY2MB,,,LTFM,,,,2026-07-21T14:33:30+00:00,2026-07-21T14:57:42+00:00,,,,,4bb043,,,no_schedule_match
2026-07-21,dep,THY6XN,,,LTFM,,,,2026-07-21T14:36:22+00:00,2026-07-21T15:02:03+00:00,,,,,4baa53,,,no_schedule_match
2026-07-21,dep,THY7JA,,,LTFM,LTAE,,,2026-07-21T14:43:28+00:00,2026-07-21T15:07:09+00:00,,,,,4baa0a,,,no_schedule_match
2026-07-21,dep,THY87R,,,LTFM,,,,2026-07-21T14:52:08+00:00,2026-07-21T15:52:25+00:00,,,,,4baa09,,,no_schedule_match
2026-07-21,dep,THY1YS,,,LTFM,,,,2026-07-21T15:13:48+00:00,2026-07-21T15:36:12+00:00,,,,,4baac7,,,no_schedule_match
2026-07-21,dep,IGO018,,,LTFM,,,,2026-07-21T15:15:29+00:00,2026-07-21T19:25:17+00:00,,,,,8018be,,,no_schedule_match
2026-07-21,dep,THY1QB,,,LTFM,,,,2026-07-21T15:16:25+00:00,2026-07-21T16:19:20+00:00,,,,,4ba993,,,no_schedule_match
2026-07-21,dep,THY40V,,,LTFM,LTAB,,,2026-07-21T15:19:14+00:00,2026-07-21T15:47:51+00:00,,,,,4ba99a,,,no_schedule_match
2026-07-21,dep,THY7YC,,,LTFM,,,,2026-07-21T15:28:18+00:00,2026-07-21T19:23:16+00:00,,,,,4bab45,,,no_schedule_match
2026-07-21,dep,THY3NS,,,LTFM,LTAE,,,2026-07-21T15:32:31+00:00,2026-07-21T16:00:15+00:00,,,,,4ba910,,,no_schedule_match
2026-07-21,dep,OMA166,,,LTFM,,,,2026-07-21T15:33:45+00:00,2026-07-21T18:55:08+00:00,,,,,70c108,,,no_schedule_match
2026-07-21,dep,THY5GE,,,LTFM,LTAE,,,2026-07-21T15:38:13+00:00,2026-07-21T16:05:12+00:00,,,,,4baa0e,,,no_schedule_match
2026-07-21,dep,RAM911T,,,LTFM,,,,2026-07-21T15:41:50+00:00,2026-07-21T19:26:49+00:00,,,,,020123,,,no_schedule_match
2026-07-21,dep,FDB2MF,,,LTFM,,,,2026-07-21T15:43:08+00:00,2026-07-21T19:23:20+00:00,,,,,8963b6,,,no_schedule_match
2026-07-21,dep,THY4TL,,,LTFM,,,,2026-07-21T15:47:03+00:00,2026-07-21T16:03:22+00:00,,,,,4baa96,,,no_schedule_match
2026-07-21,dep,THY3PC,,,LTFM,,,,2026-07-21T15:49:59+00:00,2026-07-21T17:22:11+00:00,,,,,4bb273,,,no_schedule_match
2026-07-21,dep,THY2YJ,,,LTFM,,,,2026-07-21T15:51:10+00:00,2026-07-21T19:26:45+00:00,,,,,4bb290,,,no_schedule_match
2026-07-21,dep,THY4LD,,,LTFM,LTAE,,,2026-07-21T15:56:14+00:00,2026-07-21T16:22:11+00:00,,,,,4baad4,,,no_schedule_match
2026-07-21,dep,THY11,,,LTFM,,,,2026-07-21T15:56:28+00:00,2026-07-21T19:26:49+00:00,,,,,4ba94b,,,no_schedule_match
2026-07-21,dep,THY5DQ,,,LTFM,,,,2026-07-21T16:11:04+00:00,2026-07-21T17:18:47+00:00,,,,,4baa8f,,,no_schedule_match
2026-07-21,dep,THY9XE,,,LTFM,LW67,,,2026-07-21T16:14:16+00:00,2026-07-21T17:06:33+00:00,,,,,4bab25,,,no_schedule_match
2026-07-21,dep,THY0AC,,,LTFM,LTAE,,,2026-07-21T16:15:39+00:00,2026-07-21T16:43:01+00:00,,,,,4baa4d,,,no_schedule_match
2026-07-21,dep,THY3FH,,,LTFM,,,,2026-07-21T16:15:50+00:00,2026-07-21T17:24:26+00:00,,,,,4bb194,,,no_schedule_match
2026-07-21,dep,THY5TN,,,LTFM,,,,2026-07-21T16:21:23+00:00,2026-07-21T19:26:50+00:00,,,,,4ba919,,,no_schedule_match
